x_water,T_water,,x_rxn,T_rxn
,,,0.0592,313.3749281
,,,0.05921,313.3733565
,,,0.05922,313.3717852
,,,0.05923,313.3702139
,,,0.05924,313.3686428
,,,0.05925,313.3670718
,,,0.05926,313.365501
,,,0.05927,313.3639303
,,,0.05928,313.3623597
,,,0.05929,313.3607893
,,,0.0593,313.359219
,,,0.05931,313.3576488
,,,0.05932,313.3560788
,,,0.05933,313.3545089
,,,0.05934,313.3529391
,,,0.05935,313.3513695
,,,0.05936,313.3498
,,,0.05937,313.3482307
,,,0.05938,313.3466615
,,,0.05939,313.3450924
,,,0.0594,313.3435234
,,,0.05941,313.3419546
,,,0.05942,313.3403859
,,,0.05943,313.3388174
,,,0.05944,313.337249
,,,0.05945,313.3356807
,,,0.05946,313.3341125
,,,0.05947,313.3325445
,,,0.05948,313.3309767
,,,0.05949,313.3294089
,,,0.0595,313.3278413
,,,0.05951,313.3262739
,,,0.05952,313.3247065
,,,0.05953,313.3231393
,,,0.05954,313.3215723
,,,0.05955,313.3200053
,,,0.05956,313.3184385
,,,0.05957,313.3168719
,,,0.05958,313.3153053
,,,0.05959,313.313739
,,,0.0596,313.3121727
,,,0.05961,313.3106066
,,,0.05962,313.3090406
,,,0.05963,313.3074747
,,,0.05964,313.305909
,,,0.05965,313.3043434
,,,0.05966,313.302778
,,,0.05967,313.3012127
,,,0.05968,313.2996475
,,,0.05969,313.2980824
,,,0.0597,313.2965175
,,,0.05971,313.2949527
,,,0.05972,313.2933881
,,,0.05973,313.2918236
,,,0.05974,313.2902592
,,,0.05975,313.288695
,,,0.05976,313.2871309
,,,0.05977,313.2855669
,,,0.05978,313.2840031
,,,0.05979,313.2824394
,,,0.0598,313.2808758
,,,0.05981,313.2793124
,,,0.05982,313.2777491
,,,0.05983,313.2761859
,,,0.05984,313.2746229
,,,0.05985,313.27306
,,,0.05986,313.2714972
,,,0.05987,313.2699346
,,,0.05988,313.2683721
,,,0.05989,313.2668097
,,,0.0599,313.2652475
,,,0.05991,313.2636854
,,,0.05992,313.2621235
,,,0.05993,313.2605616
,,,0.05994,313.2589999
,,,0.05995,313.2574384
,,,0.05996,313.255877
,,,0.05997,313.2543157
,,,0.05998,313.2527545
,,,0.05999,313.2511935
,,,0.06,313.2496326
,,,0.06001,313.2480719
,,,0.06002,313.2465113
,,,0.06003,313.2449508
,,,0.06004,313.2433904
,,,0.06005,313.2418302
,,,0.06006,313.2402702
,,,0.06007,313.2387102
,,,0.06008,313.2371504
,,,0.06009,313.2355907
,,,0.0601,313.2340312
,,,0.06011,313.2324718
,,,0.06012,313.2309125
,,,0.06013,313.2293534
,,,0.06014,313.2277943
,,,0.06015,313.2262355
,,,0.06016,313.2246767
,,,0.06017,313.2231181
,,,0.06018,313.2215597
,,,0.06019,313.2200013
,,,0.0602,313.2184431
,,,0.06021,313.216885
,,,0.06022,313.2153271
,,,0.06023,313.2137693
,,,0.06024,313.2122116
,,,0.06025,313.2106541
,,,0.06026,313.2090967
,,,0.06027,313.2075394
,,,0.06028,313.2059823
,,,0.06029,313.2044253
,,,0.0603,313.2028684
,,,0.06031,313.2013117
,,,0.06032,313.1997551
,,,0.06033,313.1981986
,,,0.06034,313.1966423
,,,0.06035,313.1950861
,,,0.06036,313.1935301
,,,0.06037,313.1919741
,,,0.06038,313.1904183
,,,0.06039,313.1888627
,,,0.0604,313.1873071
,,,0.06041,313.1857517
,,,0.06042,313.1841965
,,,0.06043,313.1826414
,,,0.06044,313.1810864
,,,0.06045,313.1795315
,,,0.06046,313.1779768
,,,0.06047,313.1764222
,,,0.06048,313.1748677
,,,0.06049,313.1733134
,,,0.0605,313.1717592
,,,0.06051,313.1702051
,,,0.06052,313.1686512
,,,0.06053,313.1670974
,,,0.06054,313.1655438
,,,0.06055,313.1639902
,,,0.06056,313.1624369
,,,0.06057,313.1608836
,,,0.06058,313.1593305
,,,0.06059,313.1577775
,,,0.0606,313.1562246
,,,0.06061,313.1546719
,,,0.06062,313.1531193
,,,0.06063,313.1515668
,,,0.06064,313.1500145
,,,0.06065,313.1484623
,,,0.06066,313.1469103
,,,0.06067,313.1453584
,,,0.06068,313.1438066
,,,0.06069,313.1422549
,,,0.0607,313.1407034
,,,0.06071,313.139152
,,,0.06072,313.1376007
,,,0.06073,313.1360496
,,,0.06074,313.1344986
,,,0.06075,313.1329478
,,,0.06076,313.131397
,,,0.06077,313.1298464
,,,0.06078,313.128296
,,,0.06079,313.1267457
,,,0.0608,313.1251955
,,,0.06081,313.1236454
,,,0.06082,313.1220955
,,,0.06083,313.1205457
,,,0.06084,313.118996
,,,0.06085,313.1174465
,,,0.06086,313.1158971
,,,0.06087,313.1143478
,,,0.06088,313.1127987
,,,0.06089,313.1112497
,,,0.0609,313.1097009
,,,0.06091,313.1081521
,,,0.06092,313.1066035
,,,0.06093,313.1050551
,,,0.06094,313.1035068
,,,0.06095,313.1019586
,,,0.06096,313.1004105
,,,0.06097,313.0988626
,,,0.06098,313.0973148
,,,0.06099,313.0957671
,,,0.061,313.0942196
,,,0.06101,313.0926722
,,,0.06102,313.0911249
,,,0.06103,313.0895778
,,,0.06104,313.0880308
,,,0.06105,313.0864839
,,,0.06106,313.0849372
,,,0.06107,313.0833906
,,,0.06108,313.0818441
,,,0.06109,313.0802978
,,,0.0611,313.0787516
,,,0.06111,313.0772055
,,,0.06112,313.0756596
,,,0.06113,313.0741138
,,,0.06114,313.0725681
,,,0.06115,313.0710226
,,,0.06116,313.0694772
,,,0.06117,313.0679319
,,,0.06118,313.0663868
,,,0.06119,313.0648417
,,,0.0612,313.0632969
,,,0.06121,313.0617521
,,,0.06122,313.0602075
,,,0.06123,313.058663
,,,0.06124,313.0571187
,,,0.06125,313.0555745
,,,0.06126,313.0540304
,,,0.06127,313.0524865
,,,0.06128,313.0509427
,,,0.06129,313.049399
,,,0.0613,313.0478554
,,,0.06131,313.046312
,,,0.06132,313.0447687
,,,0.06133,313.0432256
,,,0.06134,313.0416826
,,,0.06135,313.0401397
,,,0.06136,313.0385969
,,,0.06137,313.0370543
,,,0.06138,313.0355118
,,,0.06139,313.0339695
,,,0.0614,313.0324273
,,,0.06141,313.0308852
,,,0.06142,313.0293432
,,,0.06143,313.0278014
,,,0.06144,313.0262597
,,,0.06145,313.0247181
,,,0.06146,313.0231767
,,,0.06147,313.0216354
,,,0.06148,313.0200942
,,,0.06149,313.0185532
,,,0.0615,313.0170123
,,,0.06151,313.0154716
,,,0.06152,313.0139309
,,,0.06153,313.0123904
,,,0.06154,313.0108501
,,,0.06155,313.0093098
,,,0.06156,313.0077697
,,,0.06157,313.0062297
,,,0.06158,313.0046899
,,,0.06159,313.0031502
,,,0.0616,313.0016106
,,,0.06161,313.0000712
,,,0.06162,312.9985319
,,,0.06163,312.9969927
,,,0.06164,312.9954537
,,,0.06165,312.9939147
,,,0.06166,312.992376
,,,0.06167,312.9908373
,,,0.06168,312.9892988
,,,0.06169,312.9877604
,,,0.0617,312.9862222
,,,0.06171,312.984684
,,,0.06172,312.9831461
,,,0.06173,312.9816082
,,,0.06174,312.9800705
,,,0.06175,312.9785329
,,,0.06176,312.9769954
,,,0.06177,312.9754581
,,,0.06178,312.9739209
,,,0.06179,312.9723838
,,,0.0618,312.9708469
,,,0.06181,312.9693101
,,,0.06182,312.9677734
,,,0.06183,312.9662369
,,,0.06184,312.9647005
,,,0.06185,312.9631642
,,,0.06186,312.9616281
,,,0.06187,312.9600921
,,,0.06188,312.9585562
,,,0.06189,312.9570205
,,,0.0619,312.9554849
,,,0.06191,312.9539494
,,,0.06192,312.952414
,,,0.06193,312.9508788
,,,0.06194,312.9493437
,,,0.06195,312.9478088
,,,0.06196,312.946274
,,,0.06197,312.9447393
,,,0.06198,312.9432047
,,,0.06199,312.9416703
,,,0.062,312.940136
,,,0.06201,312.9386018
,,,0.06202,312.9370678
,,,0.06203,312.9355339
,,,0.06204,312.9340001
,,,0.06205,312.9324665
,,,0.06206,312.930933
,,,0.06207,312.9293996
,,,0.06208,312.9278664
,,,0.06209,312.9263333
,,,0.0621,312.9248003
,,,0.06211,312.9232675
,,,0.06212,312.9217348
,,,0.06213,312.9202022
,,,0.06214,312.9186697
,,,0.06215,312.9171374
,,,0.06216,312.9156052
,,,0.06217,312.9140732
,,,0.06218,312.9125413
,,,0.06219,312.9110095
,,,0.0622,312.9094778
,,,0.06221,312.9079463
,,,0.06222,312.9064149
,,,0.06223,312.9048836
,,,0.06224,312.9033525
,,,0.06225,312.9018215
,,,0.06226,312.9002906
,,,0.06227,312.8987599
,,,0.06228,312.8972293
,,,0.06229,312.8956988
,,,0.0623,312.8941685
,,,0.06231,312.8926383
,,,0.06232,312.8911082
,,,0.06233,312.8895782
,,,0.06234,312.8880484
,,,0.06235,312.8865187
,,,0.06236,312.8849892
,,,0.06237,312.8834597
,,,0.06238,312.8819304
,,,0.06239,312.8804013
,,,0.0624,312.8788723
,,,0.06241,312.8773434
,,,0.06242,312.8758146
,,,0.06243,312.874286
,,,0.06244,312.8727575
,,,0.06245,312.8712291
,,,0.06246,312.8697008
,,,0.06247,312.8681727
,,,0.06248,312.8666448
,,,0.06249,312.8651169
,,,0.0625,312.8635892
,,,0.06251,312.8620616
,,,0.06252,312.8605342
,,,0.06253,312.8590068
,,,0.06254,312.8574796
,,,0.06255,312.8559526
,,,0.06256,312.8544256
,,,0.06257,312.8528988
,,,0.06258,312.8513722
,,,0.06259,312.8498456
,,,0.0626,312.8483192
,,,0.06261,312.846793
,,,0.06262,312.8452668
,,,0.06263,312.8437408
,,,0.06264,312.8422149
,,,0.06265,312.8406892
,,,0.06266,312.8391636
,,,0.06267,312.8376381
,,,0.06268,312.8361127
,,,0.06269,312.8345875
,,,0.0627,312.8330624
,,,0.06271,312.8315374
,,,0.06272,312.8300126
,,,0.06273,312.8284879
,,,0.06274,312.8269633
,,,0.06275,312.8254389
,,,0.06276,312.8239146
,,,0.06277,312.8223904
,,,0.06278,312.8208664
,,,0.06279,312.8193425
,,,0.0628,312.8178187
,,,0.06281,312.816295
,,,0.06282,312.8147715
,,,0.06283,312.8132481
,,,0.06284,312.8117248
,,,0.06285,312.8102017
,,,0.06286,312.8086787
,,,0.06287,312.8071558
,,,0.06288,312.8056331
,,,0.06289,312.8041105
,,,0.0629,312.802588
,,,0.06291,312.8010657
,,,0.06292,312.7995435
,,,0.06293,312.7980214
,,,0.06294,312.7964994
,,,0.06295,312.7949776
,,,0.06296,312.7934559
,,,0.06297,312.7919344
,,,0.06298,312.7904129
,,,0.06299,312.7888916
,,,0.063,312.7873705
,,,0.06301,312.7858494
,,,0.06302,312.7843285
,,,0.06303,312.7828077
,,,0.06304,312.7812871
,,,0.06305,312.7797666
,,,0.06306,312.7782462
,,,0.06307,312.7767259
,,,0.06308,312.7752058
,,,0.06309,312.7736858
,,,0.0631,312.772166
,,,0.06311,312.7706462
,,,0.06312,312.7691266
,,,0.06313,312.7676072
,,,0.06314,312.7660878
,,,0.06315,312.7645686
,,,0.06316,312.7630495
,,,0.06317,312.7615306
,,,0.06318,312.7600118
,,,0.06319,312.7584931
,,,0.0632,312.7569745
,,,0.06321,312.7554561
,,,0.06322,312.7539378
,,,0.06323,312.7524196
,,,0.06324,312.7509016
,,,0.06325,312.7493837
,,,0.06326,312.7478659
,,,0.06327,312.7463483
,,,0.06328,312.7448308
,,,0.06329,312.7433134
,,,0.0633,312.7417961
,,,0.06331,312.740279
,,,0.06332,312.738762
,,,0.06333,312.7372451
,,,0.06334,312.7357284
,,,0.06335,312.7342118
,,,0.06336,312.7326953
,,,0.06337,312.731179
,,,0.06338,312.7296628
,,,0.06339,312.7281467
,,,0.0634,312.7266308
,,,0.06341,312.7251149
,,,0.06342,312.7235992
,,,0.06343,312.7220837
,,,0.06344,312.7205683
,,,0.06345,312.719053
,,,0.06346,312.7175378
,,,0.06347,312.7160227
,,,0.06348,312.7145078
,,,0.06349,312.7129931
,,,0.0635,312.7114784
,,,0.06351,312.7099639
,,,0.06352,312.7084495
,,,0.06353,312.7069352
,,,0.06354,312.7054211
,,,0.06355,312.7039071
,,,0.06356,312.7023933
,,,0.06357,312.7008795
,,,0.06358,312.6993659
,,,0.06359,312.6978524
,,,0.0636,312.6963391
,,,0.06361,312.6948259
,,,0.06362,312.6933128
,,,0.06363,312.6917998
,,,0.06364,312.690287
,,,0.06365,312.6887743
,,,0.06366,312.6872617
,,,0.06367,312.6857493
,,,0.06368,312.684237
,,,0.06369,312.6827248
,,,0.0637,312.6812127
,,,0.06371,312.6797008
,,,0.06372,312.678189
,,,0.06373,312.6766774
,,,0.06374,312.6751658
,,,0.06375,312.6736544
,,,0.06376,312.6721432
,,,0.06377,312.670632
,,,0.06378,312.669121
,,,0.06379,312.6676101
,,,0.0638,312.6660994
,,,0.06381,312.6645888
,,,0.06382,312.6630783
,,,0.06383,312.6615679
,,,0.06384,312.6600577
,,,0.06385,312.6585476
,,,0.06386,312.6570376
,,,0.06387,312.6555278
,,,0.06388,312.6540181
,,,0.06389,312.6525085
,,,0.0639,312.650999
,,,0.06391,312.6494897
,,,0.06392,312.6479805
,,,0.06393,312.6464714
,,,0.06394,312.6449625
,,,0.06395,312.6434537
,,,0.06396,312.641945
,,,0.06397,312.6404365
,,,0.06398,312.6389281
,,,0.06399,312.6374198
,,,0.064,312.6359116
,,,0.06401,312.6344036
,,,0.06402,312.6328957
,,,0.06403,312.6313879
,,,0.06404,312.6298803
,,,0.06405,312.6283728
,,,0.06406,312.6268654
,,,0.06407,312.6253582
,,,0.06408,312.623851
,,,0.06409,312.622344
,,,0.0641,312.6208372
,,,0.06411,312.6193304
,,,0.06412,312.6178238
,,,0.06413,312.6163174
,,,0.06414,312.614811
,,,0.06415,312.6133048
,,,0.06416,312.6117987
,,,0.06417,312.6102928
,,,0.06418,312.6087869
,,,0.06419,312.6072812
,,,0.0642,312.6057757
,,,0.06421,312.6042702
,,,0.06422,312.6027649
,,,0.06423,312.6012597
,,,0.06424,312.5997547
,,,0.06425,312.5982498
,,,0.06426,312.596745
,,,0.06427,312.5952403
,,,0.06428,312.5937358
,,,0.06429,312.5922314
,,,0.0643,312.5907271
,,,0.06431,312.589223
,,,0.06432,312.5877189
,,,0.06433,312.586215
,,,0.06434,312.5847113
,,,0.06435,312.5832077
,,,0.06436,312.5817042
,,,0.06437,312.5802008
,,,0.06438,312.5786975
,,,0.06439,312.5771944
,,,0.0644,312.5756914
,,,0.06441,312.5741886
,,,0.06442,312.5726859
,,,0.06443,312.5711833
,,,0.06444,312.5696808
,,,0.06445,312.5681785
,,,0.06446,312.5666763
,,,0.06447,312.5651742
,,,0.06448,312.5636722
,,,0.06449,312.5621704
,,,0.0645,312.5606687
,,,0.06451,312.5591671
,,,0.06452,312.5576657
,,,0.06453,312.5561644
,,,0.06454,312.5546632
,,,0.06455,312.5531622
,,,0.06456,312.5516612
,,,0.06457,312.5501605
,,,0.06458,312.5486598
,,,0.06459,312.5471593
,,,0.0646,312.5456589
,,,0.06461,312.5441586
,,,0.06462,312.5426584
,,,0.06463,312.5411584
,,,0.06464,312.5396585
,,,0.06465,312.5381588
,,,0.06466,312.5366591
,,,0.06467,312.5351596
,,,0.06468,312.5336603
,,,0.06469,312.532161
,,,0.0647,312.5306619
,,,0.06471,312.5291629
,,,0.06472,312.5276641
,,,0.06473,312.5261653
,,,0.06474,312.5246667
,,,0.06475,312.5231683
,,,0.06476,312.5216699
,,,0.06477,312.5201717
,,,0.06478,312.5186736
,,,0.06479,312.5171756
,,,0.0648,312.5156778
,,,0.06481,312.5141801
,,,0.06482,312.5126825
,,,0.06483,312.5111851
,,,0.06484,312.5096878
,,,0.06485,312.5081906
,,,0.06486,312.5066935
,,,0.06487,312.5051966
,,,0.06488,312.5036998
,,,0.06489,312.5022031
,,,0.0649,312.5007066
,,,0.06491,312.4992102
,,,0.06492,312.4977139
,,,0.06493,312.4962177
,,,0.06494,312.4947217
,,,0.06495,312.4932258
,,,0.06496,312.49173
,,,0.06497,312.4902344
,,,0.06498,312.4887389
,,,0.06499,312.4872435
,,,0.065,312.4857482
,,,0.06501,312.4842531
,,,0.06502,312.4827581
,,,0.06503,312.4812632
,,,0.06504,312.4797685
,,,0.06505,312.4782739
,,,0.06506,312.4767794
,,,0.06507,312.475285
,,,0.06508,312.4737908
,,,0.06509,312.4722967
,,,0.0651,312.4708027
,,,0.06511,312.4693089
,,,0.06512,312.4678152
,,,0.06513,312.4663216
,,,0.06514,312.4648281
,,,0.06515,312.4633348
,,,0.06516,312.4618416
,,,0.06517,312.4603485
,,,0.06518,312.4588555
,,,0.06519,312.4573627
,,,0.0652,312.45587
,,,0.06521,312.4543775
,,,0.06522,312.452885
,,,0.06523,312.4513927
,,,0.06524,312.4499006
,,,0.06525,312.4484085
,,,0.06526,312.4469166
,,,0.06527,312.4454248
,,,0.06528,312.4439331
,,,0.06529,312.4424416
,,,0.0653,312.4409502
,,,0.06531,312.4394589
,,,0.06532,312.4379677
,,,0.06533,312.4364767
,,,0.06534,312.4349858
,,,0.06535,312.433495
,,,0.06536,312.4320044
,,,0.06537,312.4305139
,,,0.06538,312.4290235
,,,0.06539,312.4275332
,,,0.0654,312.4260431
,,,0.06541,312.4245531
,,,0.06542,312.4230632
,,,0.06543,312.4215735
,,,0.06544,312.4200839
,,,0.06545,312.4185944
,,,0.06546,312.417105
,,,0.06547,312.4156158
,,,0.06548,312.4141267
,,,0.06549,312.4126377
,,,0.0655,312.4111489
,,,0.06551,312.4096601
,,,0.06552,312.4081715
,,,0.06553,312.4066831
,,,0.06554,312.4051947
,,,0.06555,312.4037065
,,,0.06556,312.4022184
,,,0.06557,312.4007305
,,,0.06558,312.3992427
,,,0.06559,312.397755
,,,0.0656,312.3962674
,,,0.06561,312.3947799
,,,0.06562,312.3932926
,,,0.06563,312.3918054
,,,0.06564,312.3903184
,,,0.06565,312.3888314
,,,0.06566,312.3873446
,,,0.06567,312.385858
,,,0.06568,312.3843714
,,,0.06569,312.382885
,,,0.0657,312.3813987
,,,0.06571,312.3799125
,,,0.06572,312.3784265
,,,0.06573,312.3769406
,,,0.06574,312.3754548
,,,0.06575,312.3739691
,,,0.06576,312.3724836
,,,0.06577,312.3709982
,,,0.06578,312.3695129
,,,0.06579,312.3680278
,,,0.0658,312.3665428
,,,0.06581,312.3650579
,,,0.06582,312.3635731
,,,0.06583,312.3620885
,,,0.06584,312.360604
,,,0.06585,312.3591196
,,,0.06586,312.3576353
,,,0.06587,312.3561512
,,,0.06588,312.3546672
,,,0.06589,312.3531833
,,,0.0659,312.3516996
,,,0.06591,312.350216
,,,0.06592,312.3487325
,,,0.06593,312.3472491
,,,0.06594,312.3457659
,,,0.06595,312.3442828
,,,0.06596,312.3427998
,,,0.06597,312.341317
,,,0.06598,312.3398342
,,,0.06599,312.3383516
,,,0.066,312.3368692
,,,0.06601,312.3353868
,,,0.06602,312.3339046
,,,0.06603,312.3324225
,,,0.06604,312.3309406
,,,0.06605,312.3294587
,,,0.06606,312.327977
,,,0.06607,312.3264954
,,,0.06608,312.325014
,,,0.06609,312.3235327
,,,0.0661,312.3220515
,,,0.06611,312.3205704
,,,0.06612,312.3190895
,,,0.06613,312.3176086
,,,0.06614,312.316128
,,,0.06615,312.3146474
,,,0.06616,312.313167
,,,0.06617,312.3116867
,,,0.06618,312.3102065
,,,0.06619,312.3087264
,,,0.0662,312.3072465
,,,0.06621,312.3057667
,,,0.06622,312.304287
,,,0.06623,312.3028075
,,,0.06624,312.3013281
,,,0.06625,312.2998488
,,,0.06626,312.2983696
,,,0.06627,312.2968906
,,,0.06628,312.2954117
,,,0.06629,312.2939329
,,,0.0663,312.2924542
,,,0.06631,312.2909757
,,,0.06632,312.2894973
,,,0.06633,312.288019
,,,0.06634,312.2865409
,,,0.06635,312.2850629
,,,0.06636,312.283585
,,,0.06637,312.2821072
,,,0.06638,312.2806296
,,,0.06639,312.2791521
,,,0.0664,312.2776747
,,,0.06641,312.2761974
,,,0.06642,312.2747203
,,,0.06643,312.2732433
,,,0.06644,312.2717664
,,,0.06645,312.2702896
,,,0.06646,312.268813
,,,0.06647,312.2673365
,,,0.06648,312.2658602
,,,0.06649,312.2643839
,,,0.0665,312.2629078
,,,0.06651,312.2614318
,,,0.06652,312.2599559
,,,0.06653,312.2584802
,,,0.06654,312.2570046
,,,0.06655,312.2555291
,,,0.06656,312.2540538
,,,0.06657,312.2525785
,,,0.06658,312.2511034
,,,0.06659,312.2496284
,,,0.0666,312.2481536
,,,0.06661,312.2466789
,,,0.06662,312.2452043
,,,0.06663,312.2437298
,,,0.06664,312.2422555
,,,0.06665,312.2407812
,,,0.06666,312.2393072
,,,0.06667,312.2378332
,,,0.06668,312.2363594
,,,0.06669,312.2348856
,,,0.0667,312.2334121
,,,0.06671,312.2319386
,,,0.06672,312.2304653
,,,0.06673,312.2289921
,,,0.06674,312.227519
,,,0.06675,312.226046
,,,0.06676,312.2245732
,,,0.06677,312.2231005
,,,0.06678,312.2216279
,,,0.06679,312.2201555
,,,0.0668,312.2186832
,,,0.06681,312.217211
,,,0.06682,312.2157389
,,,0.06683,312.214267
,,,0.06684,312.2127952
,,,0.06685,312.2113235
,,,0.06686,312.2098519
,,,0.06687,312.2083805
,,,0.06688,312.2069092
,,,0.06689,312.205438
,,,0.0669,312.203967
,,,0.06691,312.202496
,,,0.06692,312.2010252
,,,0.06693,312.1995545
,,,0.06694,312.198084
,,,0.06695,312.1966136
,,,0.06696,312.1951433
,,,0.06697,312.1936731
,,,0.06698,312.1922031
,,,0.06699,312.1907331
,,,0.067,312.1892634
,,,0.06701,312.1877937
,,,0.06702,312.1863242
,,,0.06703,312.1848547
,,,0.06704,312.1833855
,,,0.06705,312.1819163
,,,0.06706,312.1804473
,,,0.06707,312.1789783
,,,0.06708,312.1775096
,,,0.06709,312.1760409
,,,0.0671,312.1745724
,,,0.06711,312.173104
,,,0.06712,312.1716357
,,,0.06713,312.1701675
,,,0.06714,312.1686995
,,,0.06715,312.1672316
,,,0.06716,312.1657639
,,,0.06717,312.1642962
,,,0.06718,312.1628287
,,,0.06719,312.1613613
,,,0.0672,312.159894
,,,0.06721,312.1584269
,,,0.06722,312.1569599
,,,0.06723,312.155493
,,,0.06724,312.1540262
,,,0.06725,312.1525596
,,,0.06726,312.1510931
,,,0.06727,312.1496267
,,,0.06728,312.1481604
,,,0.06729,312.1466943
,,,0.0673,312.1452283
,,,0.06731,312.1437624
,,,0.06732,312.1422966
,,,0.06733,312.140831
,,,0.06734,312.1393655
,,,0.06735,312.1379001
,,,0.06736,312.1364348
,,,0.06737,312.1349697
,,,0.06738,312.1335047
,,,0.06739,312.1320398
,,,0.0674,312.1305751
,,,0.06741,312.1291105
,,,0.06742,312.127646
,,,0.06743,312.1261816
,,,0.06744,312.1247173
,,,0.06745,312.1232532
,,,0.06746,312.1217892
,,,0.06747,312.1203254
,,,0.06748,312.1188616
,,,0.06749,312.117398
,,,0.0675,312.1159345
,,,0.06751,312.1144711
,,,0.06752,312.1130079
,,,0.06753,312.1115448
,,,0.06754,312.1100818
,,,0.06755,312.1086189
,,,0.06756,312.1071562
,,,0.06757,312.1056936
,,,0.06758,312.1042311
,,,0.06759,312.1027687
,,,0.0676,312.1013065
,,,0.06761,312.0998444
,,,0.06762,312.0983824
,,,0.06763,312.0969205
,,,0.06764,312.0954588
,,,0.06765,312.0939972
,,,0.06766,312.0925357
,,,0.06767,312.0910743
,,,0.06768,312.0896131
,,,0.06769,312.088152
,,,0.0677,312.086691
,,,0.06771,312.0852301
,,,0.06772,312.0837694
,,,0.06773,312.0823088
,,,0.06774,312.0808483
,,,0.06775,312.079388
,,,0.06776,312.0779277
,,,0.06777,312.0764676
,,,0.06778,312.0750077
,,,0.06779,312.0735478
,,,0.0678,312.0720881
,,,0.06781,312.0706285
,,,0.06782,312.069169
,,,0.06783,312.0677097
,,,0.06784,312.0662504
,,,0.06785,312.0647913
,,,0.06786,312.0633324
,,,0.06787,312.0618735
,,,0.06788,312.0604148
,,,0.06789,312.0589562
,,,0.0679,312.0574977
,,,0.06791,312.0560394
,,,0.06792,312.0545811
,,,0.06793,312.053123
,,,0.06794,312.0516651
,,,0.06795,312.0502072
,,,0.06796,312.0487495
,,,0.06797,312.0472919
,,,0.06798,312.0458344
,,,0.06799,312.0443771
,,,0.068,312.0429198
,,,0.06801,312.0414627
,,,0.06802,312.0400058
,,,0.06803,312.0385489
,,,0.06804,312.0370922
,,,0.06805,312.0356356
,,,0.06806,312.0341791
,,,0.06807,312.0327228
,,,0.06808,312.0312666
,,,0.06809,312.0298105
,,,0.0681,312.0283545
,,,0.06811,312.0268987
,,,0.06812,312.0254429
,,,0.06813,312.0239873
,,,0.06814,312.0225319
,,,0.06815,312.0210765
,,,0.06816,312.0196213
,,,0.06817,312.0181662
,,,0.06818,312.0167112
,,,0.06819,312.0152564
,,,0.0682,312.0138017
,,,0.06821,312.0123471
,,,0.06822,312.0108926
,,,0.06823,312.0094382
,,,0.06824,312.007984
,,,0.06825,312.0065299
,,,0.06826,312.005076
,,,0.06827,312.0036221
,,,0.06828,312.0021684
,,,0.06829,312.0007148
,,,0.0683,311.9992613
,,,0.06831,311.997808
,,,0.06832,311.9963547
,,,0.06833,311.9949016
,,,0.06834,311.9934487
,,,0.06835,311.9919958
,,,0.06836,311.9905431
,,,0.06837,311.9890905
,,,0.06838,311.987638
,,,0.06839,311.9861857
,,,0.0684,311.9847335
,,,0.06841,311.9832814
,,,0.06842,311.9818294
,,,0.06843,311.9803775
,,,0.06844,311.9789258
,,,0.06845,311.9774742
,,,0.06846,311.9760227
,,,0.06847,311.9745714
,,,0.06848,311.9731201
,,,0.06849,311.971669
,,,0.0685,311.9702181
,,,0.06851,311.9687672
,,,0.06852,311.9673165
,,,0.06853,311.9658659
,,,0.06854,311.9644154
,,,0.06855,311.962965
,,,0.06856,311.9615148
,,,0.06857,311.9600647
,,,0.06858,311.9586147
,,,0.06859,311.9571649
,,,0.0686,311.9557151
,,,0.06861,311.9542655
,,,0.06862,311.952816
,,,0.06863,311.9513667
,,,0.06864,311.9499174
,,,0.06865,311.9484683
,,,0.06866,311.9470193
,,,0.06867,311.9455705
,,,0.06868,311.9441217
,,,0.06869,311.9426731
,,,0.0687,311.9412246
,,,0.06871,311.9397763
,,,0.06872,311.938328
,,,0.06873,311.9368799
,,,0.06874,311.9354319
,,,0.06875,311.9339841
,,,0.06876,311.9325363
,,,0.06877,311.9310887
,,,0.06878,311.9296412
,,,0.06879,311.9281938
,,,0.0688,311.9267466
,,,0.06881,311.9252995
,,,0.06882,311.9238525
,,,0.06883,311.9224056
,,,0.06884,311.9209589
,,,0.06885,311.9195122
,,,0.06886,311.9180657
,,,0.06887,311.9166194
,,,0.06888,311.9151731
,,,0.06889,311.913727
,,,0.0689,311.912281
,,,0.06891,311.9108351
,,,0.06892,311.9093893
,,,0.06893,311.9079437
,,,0.06894,311.9064982
,,,0.06895,311.9050528
,,,0.06896,311.9036076
,,,0.06897,311.9021624
,,,0.06898,311.9007174
,,,0.06899,311.8992725
,,,0.069,311.8978278
,,,0.06901,311.8963831
,,,0.06902,311.8949386
,,,0.06903,311.8934942
,,,0.06904,311.89205
,,,0.06905,311.8906058
,,,0.06906,311.8891618
,,,0.06907,311.8877179
,,,0.06908,311.8862742
,,,0.06909,311.8848305
,,,0.0691,311.883387
,,,0.06911,311.8819436
,,,0.06912,311.8805003
,,,0.06913,311.8790572
,,,0.06914,311.8776141
,,,0.06915,311.8761712
,,,0.06916,311.8747285
,,,0.06917,311.8732858
,,,0.06918,311.8718433
,,,0.06919,311.8704009
,,,0.0692,311.8689586
,,,0.06921,311.8675164
,,,0.06922,311.8660744
,,,0.06923,311.8646325
,,,0.06924,311.8631907
,,,0.06925,311.861749
