x_high_0.025,T_high_0.025,x_rxn,T_rxn
0.01,323,0.01002,322.9776256
0.01002,322.9948598,0.01004,322.9748803
0.01004,322.9897205,0.01005,322.9721581
0.01006,322.9845822,0.01007,322.9695283
0.01008,322.9794448,0.01009,322.9670143
0.0101,322.9743083,0.01011,322.9647314
0.01012,322.9691728,0.01013,322.9621017
0.01014,322.9640382,0.01015,322.9594258
0.01016,322.9589046,0.01015,322.9570736
0.01018,322.9537719,0.01016,322.9546751
0.0102,322.9486402,0.01021,322.9523923
0.01022,322.9435094,0.01022,322.9500864
0.01024,322.9383795,0.01025,322.9477573
0.01026,322.9332506,0.01026,322.9453126
0.01028,322.9281226,0.01028,322.9426135
0.0103,322.9229956,0.0103,322.9399375
0.01032,322.9178695,0.01031,322.9374235
0.01034,322.9127443,0.01034,322.93484
0.01036,322.9076201,0.01035,322.9323491
0.01038,322.9024969,0.01035,322.9298812
0.0104,322.8973745,0.0104,322.9271822
0.01042,322.8922531,0.01041,322.9243443
0.01044,322.8871327,0.01043,322.9214834
0.01046,322.8820132,0.01045,322.9190387
0.01048,322.8768946,0.01047,322.9164783
0.0105,322.871777,0.01049,322.9138255
0.01052,322.8666603,0.01051,322.9115196
0.01054,322.8615446,0.01053,322.9090749
0.01056,322.8564297,0.01054,322.9068383
0.01058,322.8513159,0.01058,322.9046249
0.0106,322.8462029,0.01061,322.902134
0.01062,322.8410909,0.01062,322.8993655
0.01064,322.8359799,0.01064,322.8966896
0.01066,322.8308698,0.01066,322.8941986
0.01068,322.8257606,0.01068,322.8915458
0.0107,322.8206523,0.0107,322.8888467
0.01072,322.815545,0.01072,322.886217
0.01074,322.8104387,0.01073,322.8835642
0.01076,322.8053333,0.01077,322.8811427
0.01078,322.8002288,0.01079,322.8785592
0.0108,322.7951252,0.01081,322.8761839
0.01082,322.7900226,0.01083,322.8738549
0.01084,322.7849209,0.01085,322.8714333
0.01086,322.7798202,0.01087,322.8688961
0.01088,322.7747204,0.01089,322.866012
0.0109,322.7696215,0.01091,322.8631742
0.01092,322.7645235,0.01093,322.8605445
0.01094,322.7594265,0.01098,322.8581461
0.01096,322.7543305,0.011,322.8557939
0.01098,322.7492354,0.01102,322.8532799
0.011,322.7441412,0.01104,322.8504883
0.01102,322.7390479,0.01106,322.8478123
0.01104,322.7339556,0.01108,322.8449745
0.01106,322.7288642,0.0111,322.8422755
0.01108,322.7237737,0.01111,322.8399002
0.0111,322.7186842,0.01113,322.8374092
0.01112,322.7135956,0.01117,322.8348258
0.01114,322.708508,0.01119,322.8321499
0.01116,322.7034213,0.01121,322.8294277
0.01118,322.6983355,0.01123,322.8265205
0.0112,322.6932506,0.01125,322.8239602
0.01122,322.6881667,0.01127,322.8214924
0.01124,322.6830837,0.01129,322.8189321
0.01126,322.6780017,0.0113,322.8161405
0.01128,322.6729206,0.01132,322.8134415
0.0113,322.6678404,0.01136,322.8109043
0.01132,322.6627611,0.01138,322.8084365
0.01134,322.6576828,0.0114,322.8059918
0.01136,322.6526054,0.01142,322.803524
0.01138,322.647529,0.01144,322.80101
0.0114,322.6424535,0.01146,322.7984728
0.01142,322.6373789,0.01147,322.79582
0.01144,322.6323052,0.01149,322.7930284
0.01146,322.6272325,0.01151,322.7903988
0.01148,322.6221607,0.01155,322.7875841
0.0115,322.6170898,0.01157,322.7850007
0.01152,322.6120199,0.01159,322.7821397
0.01154,322.6069509,0.01161,322.7795332
0.01156,322.6018828,0.01163,322.7769035
0.01158,322.5968157,0.01165,322.7745051
0.0116,322.5917495,0.01166,322.7720142
0.01162,322.5866842,0.01169,322.7690839
0.01164,322.5816198,0.0117,322.7662692
0.01166,322.5765564,0.01174,322.7637552
0.01168,322.5714939,0.01176,322.7612874
0.0117,322.5664324,0.01178,322.7587733
0.01172,322.5613717,0.01179,322.7562593
0.01174,322.556312,0.01182,322.753699
0.01176,322.5512532,0.01184,322.7508843
0.01178,322.5461954,0.01186,322.7482547
0.0118,322.5411385,0.01187,322.7456713
0.01182,322.5360825,0.01189,322.7428797
0.01184,322.5310274,0.01193,322.74025
0.01186,322.5259733,0.01195,322.7375972
0.01188,322.5209201,0.01197,322.7348982
0.0119,322.5158678,0.01199,322.731991
0.01192,322.5108164,0.012,322.7293151
0.01194,322.505766,0.01202,322.7267317
0.01196,322.5007165,0.01205,322.7241714
0.01198,322.495668,0.01206,322.7217268
0.012,322.4906203,0.01209,322.719074
0.01202,322.4855736,0.01209,322.7164443
0.01204,322.4805278,0.01214,322.7137453
0.01206,322.4754829,0.01216,322.711185
0.01208,322.470439,0.01218,322.708301
0.0121,322.465396,0.0122,322.7053475
0.01212,322.4603539,0.01221,322.7026716
0.01214,322.4553127,0.01223,322.7001114
0.01216,322.4502725,0.01225,322.697528
0.01218,322.4452332,0.01227,322.6952683
0.0122,322.4401948,0.01228,322.692708
0.01222,322.4351574,0.01228,322.6901478
0.01224,322.4301208,0.01233,322.6875875
0.01226,322.4250852,0.01235,322.6850041
0.01228,322.4200505,0.01236,322.6823513
0.0123,322.4150168,0.01238,322.6797217
0.01232,322.4099839,0.0124,322.677092
0.01234,322.404952,0.01243,322.6743467
0.01236,322.399921,0.01244,322.6717633
0.01238,322.394891,0.01246,322.6691799
0.0124,322.3898618,0.01247,322.6665272
0.01242,322.3848336,0.01252,322.6639669
0.01244,322.3798063,0.01254,322.6615454
0.01246,322.3747799,0.01256,322.6589157
0.01248,322.3697545,0.01257,322.656448
0.0125,322.3647299,0.01259,322.6538414
0.01252,322.3597063,0.01261,322.6512349
0.01254,322.3546837,0.01263,322.6486284
0.01256,322.3496619,0.01265,322.6463457
0.01258,322.3446411,0.01266,322.6441323
0.0126,322.3396211,0.01271,322.641572
0.01262,322.3346021,0.01272,322.6391968
0.01264,322.3295841,0.01274,322.6363359
0.01266,322.3245669,0.01277,322.6336137
0.01268,322.3195507,0.01278,322.6307759
0.0127,322.3145354,0.0128,322.6280307
0.01272,322.309521,0.01282,322.6253085
0.01274,322.3045075,0.01284,322.6228176
0.01276,322.299495,0.01285,322.6204655
0.01278,322.2944833,0.0129,322.6178128
0.0128,322.2894726,0.01292,322.6150906
0.01282,322.2844628,0.01293,322.6123916
0.01284,322.279454,0.01295,322.6097157
0.01286,322.274446,0.01297,322.6074561
0.01288,322.269439,0.01299,322.6051271
0.0129,322.2644329,0.01301,322.602405
0.01292,322.2594277,0.01303,322.5995441
0.01294,322.2544234,0.01305,322.5967525
0.01296,322.24942,0.01308,322.594146
0.01298,322.2444176,0.01311,322.5912158
0.013,322.2394161,0.01312,322.588563
0.01302,322.2344155,0.01314,322.5859334
0.01304,322.2294158,0.01316,322.5835813
0.01306,322.224417,0.01318,322.5811135
0.01308,322.2194192,0.0132,322.5785764
0.0131,322.2144223,0.01322,322.5759005
0.01312,322.2094262,0.01324,322.5732246
0.01314,322.2044312,0.01327,322.5708031
0.01316,322.199437,0.01329,322.5683354
0.01318,322.1944437,0.01331,322.565937
0.0132,322.1894514,0.01333,322.5633305
0.01322,322.1844599,0.01335,322.5607471
0.01324,322.1794694,0.01337,322.5581175
0.01326,322.1744798,0.01339,322.5554416
0.01328,322.1694912,0.0134,322.5529045
0.0133,322.1645034,0.01343,322.5503443
0.01332,322.1595165,0.01347,322.5478303
0.01334,322.1545306,0.01348,322.5454551
0.01336,322.1495456,0.0135,322.5430798
0.01338,322.1445615,0.01352,322.5404965
0.0134,322.1395783,0.01354,322.5378206
0.01342,322.134596,0.01356,322.5352603
0.01344,322.1296147,0.01358,322.5326076
0.01346,322.1246342,0.01359,322.5300011
0.01348,322.1196547,0.01362,322.5274177
0.0135,322.1146761,0.01363,322.5246725
0.01352,322.1096984,0.01368,322.5222279
0.01354,322.1047216,0.01369,322.5196214
0.01356,322.0997457,0.01371,322.517223
0.01358,322.0947708,0.01373,322.5147322
0.0136,322.0897967,0.01375,322.5122876
0.01362,322.0848236,0.01377,322.5100048
0.01364,322.0798514,0.01379,322.5073521
0.01366,322.0748801,0.01381,322.5046531
0.01368,322.0699097,0.01381,322.5021854
0.0137,322.0649402,0.01382,322.4996483
0.01372,322.0599716,0.01386,322.496903
0.01374,322.0550039,0.01388,322.4941115
0.01376,322.0500372,0.0139,322.4914819
0.01378,322.0450714,0.01392,322.4888292
0.0138,322.0401064,0.01394,322.4861071
0.01382,322.0351424,0.01396,322.4835237
0.01384,322.0301793,0.01397,322.4808479
0.01386,322.0252171,0.014,322.4781026
0.01388,322.0202559,0.014,322.4755886
0.0139,322.0152955,0.01405,322.4731672
0.01392,322.010336,0.01407,322.4708151
0.01394,322.0053775,0.01409,322.4680698
0.01396,322.0004199,0.01411,322.4654402
0.01398,321.9954631,0.01412,322.4623944
0.014,321.9905073,0.01415,322.4593947
0.01402,321.9855524,0.01416,322.456742
0.01404,321.9805984,0.01418,322.454043
0.01406,321.9756453,0.01419,322.4515522
0.01408,321.9706932,0.01424,322.4491538
0.0141,321.9657419,0.01426,322.4466167
0.01412,321.9607915,0.01428,322.4440796
0.01414,321.9558421,0.0143,322.4416351
0.01416,321.9508935,0.01432,322.439098
0.01418,321.9459459,0.01433,322.4363527
0.0142,321.9409992,0.01435,322.4337694
0.01422,321.9360534,0.0144,322.4314636
0.01424,321.9311084,0.01441,322.4290421
0.01426,321.9261644,0.01443,322.4263662
0.01428,321.9212213,0.01445,322.4238754
0.0143,321.9162792,0.01447,322.4213846
0.01432,321.9113379,0.01448,322.4187318
0.01434,321.9063975,0.01451,322.4159635
0.01436,321.901458,0.01453,322.4133801
0.01438,321.8965195,0.01454,322.4108431
0.0144,321.8915818,0.01456,322.4086529
0.01442,321.8866451,0.01458,322.4060695
0.01444,321.8817092,0.01462,322.4034631
0.01446,321.8767743,0.01464,322.4009028
0.01448,321.8718403,0.01466,322.3982964
0.0145,321.8669072,0.01467,322.3955049
0.01452,321.861975,0.01469,322.3928522
0.01454,321.8570436,0.01471,322.390292
0.01456,321.8521132,0.01474,322.3875699
0.01458,321.8471837,0.01475,322.3850559
0.0146,321.8422551,0.01478,322.3826345
0.01462,321.8373275,0.01478,322.3799124
0.01464,321.8324007,0.01483,322.3772828
0.01466,321.8274748,0.01485,322.3748845
0.01468,321.8225498,0.01487,322.372463
0.0147,321.8176257,0.01489,322.3699028
0.01472,321.8127026,0.0149,322.3675508
0.01474,321.8077803,0.01492,322.3651756
0.01476,321.8028589,0.01494,322.3624303
0.01478,321.7979385,0.01496,322.3597776
0.0148,321.7930189,0.01497,322.3571018
0.01482,321.7881003,0.01497,322.354611
0.01484,321.7831825,0.01502,322.3521895
0.01486,321.7782657,0.01504,322.3498143
0.01488,321.7733497,0.01505,322.3475317
0.0149,321.7684347,0.01508,322.3451333
0.01492,321.7635206,0.01509,322.3425038
0.01494,321.7586073,0.01511,322.3399898
0.01496,321.753695,0.01513,322.3372909
0.01498,321.7487836,0.01515,322.3348463
0.015,321.743873,0.01516,322.3325405
0.01502,321.7389634,0.01517,322.3299803
0.01504,321.7340547,0.01521,322.3273738
0.01506,321.7291468,0.01523,322.3248136
0.01508,321.7242399,0.01524,322.3224153
0.0151,321.7193339,0.01526,322.3201558
0.01512,321.7144288,0.01528,322.3176187
0.01514,321.7095246,0.0153,322.3150585
0.01516,321.7046212,0.01532,322.3126139
0.01518,321.6997188,0.01534,322.3102388
0.0152,321.6948173,0.01535,322.3078405
0.01522,321.6899167,0.0154,322.3053496
0.01524,321.6850169,0.01542,322.3027201
0.01526,321.6801181,0.01544,322.2999749
0.01528,321.6752202,0.01545,322.2976228
0.0153,321.6703232,0.01547,322.2954558
0.01532,321.665427,0.01549,322.2930575
0.01534,321.6605318,0.01551,322.2903354
0.01536,321.6556375,0.01553,322.2876827
0.01538,321.650744,0.01554,322.2853307
0.0154,321.6458515,0.01559,322.2831867
0.01542,321.6409599,0.0156,322.2808578
0.01544,321.6360691,0.01563,322.2786677
0.01546,321.6311793,0.01565,322.2762
0.01548,321.6262904,0.01566,322.2736398
0.0155,321.6214023,0.01568,322.2708715
0.01552,321.6165152,0.0157,322.2681957
0.01554,321.6116289,0.01572,322.2656355
0.01556,321.6067436,0.01573,322.2629597
0.01558,321.6018591,0.01578,322.2605151
0.0156,321.5969756,0.0158,322.2579087
0.01562,321.5920929,0.01581,322.2557648
0.01564,321.5872111,0.01583,322.2532046
0.01566,321.5823303,0.01585,322.2506444
0.01568,321.5774503,0.01587,322.2482461
0.0157,321.5725712,0.01589,322.2457091
0.01572,321.567693,0.01591,322.242987
0.01574,321.5628157,0.01593,322.2403574
0.01576,321.5579394,0.01596,322.2378204
0.01578,321.5530639,0.01598,322.235584
0.0158,321.5481893,0.01601,322.2333013
0.01582,321.5433156,0.01602,322.2307874
0.01584,321.5384427,0.01604,322.227996
0.01586,321.5335708,0.01606,322.2255745
0.01588,321.5286998,0.01608,322.2230606
0.0159,321.5238297,0.0161,322.2202692
0.01592,321.5189604,0.01612,322.217524
0.01594,321.5140921,0.01616,322.2147557
0.01596,321.5092247,0.01617,322.2125193
0.01598,321.5043581,0.01619,322.2098897
0.016,321.4994924,0.01621,322.2075608
0.01602,321.4946277,0.01623,322.2053244
0.01604,321.4897638,0.01625,322.2030187
0.01606,321.4849008,0.01627,322.2006204
0.01608,321.4800387,0.01628,322.1980602
0.0161,321.4751775,0.01631,322.1953382
0.01612,321.4703172,0.01635,322.1926855
0.01614,321.4654578,0.01636,322.1900791
0.01616,321.4605993,0.01638,322.1876345
0.01618,321.4557417,0.0164,322.1851206
0.0162,321.450885,0.01642,322.1826761
0.01622,321.4460291,0.01644,322.180139
0.01624,321.4411742,0.01646,322.1777176
0.01626,321.4363201,0.01647,322.1754581
0.01628,321.4314669,0.0165,322.1730136
0.0163,321.4266147,0.01651,322.1705228
0.01632,321.4217633,0.01655,322.168217
0.01634,321.4169128,0.01657,322.1657031
0.01636,321.4120632,0.01659,322.1630505
0.01638,321.4072145,0.01661,322.1605134
0.0164,321.4023666,0.01662,322.1579995
0.01642,321.3975197,0.01665,322.1556938
0.01644,321.3926736,0.01666,322.1535499
0.01646,321.3878285,0.01668,322.1511516
0.01648,321.3829842,0.0167,322.1485452
0.0165,321.3781408,0.01674,322.1456844
0.01652,321.3732984,0.01676,322.1426617
0.01654,321.3684568,0.01678,322.1399859
0.01656,321.363616,0.0168,322.1373564
0.01658,321.3587762,0.01682,322.1348887
0.0166,321.3539373,0.01684,322.1323055
0.01662,321.3490993,0.01686,322.1300922
0.01664,321.3442621,0.01687,322.1277633
0.01666,321.3394258,0.01689,322.1252263
0.01668,321.3345904,0.01695,322.1228743
0.0167,321.329756,0.01697,322.1205685
0.01672,321.3249223,0.01699,322.1180084
0.01674,321.3200896,0.01701,322.1154945
0.01676,321.3152578,0.01703,322.1130962
0.01678,321.3104269,0.01704,322.1105592
0.0168,321.3055968,0.01706,322.1082534
0.01682,321.3007676,0.01708,322.1058089
0.01684,321.2959393,0.0171,322.1031331
0.01686,321.2911119,0.01712,322.1005036
0.01688,321.2862854,0.01713,322.0977353
0.0169,321.2814598,0.01713,322.0952445
0.01692,321.2766351,0.01718,322.0929388
0.01694,321.2718112,0.01719,322.0907024
0.01696,321.2669882,0.01722,322.0883735
0.01698,321.2621662,0.01724,322.0860909
0.017,321.257345,0.01725,322.0836695
0.01702,321.2525247,0.01727,322.0811556
0.01704,321.2477052,0.01729,322.0786186
0.01706,321.2428867,0.01731,322.0763129
0.01708,321.238069,0.01732,322.0740765
0.0171,321.2332523,0.01737,322.0719326
0.01712,321.2284364,0.01739,322.0698581
0.01714,321.2236214,0.01741,322.0670205
0.01716,321.2188072,0.01742,322.0643216
0.01718,321.213994,0.01744,322.0617383
0.0172,321.2091816,0.01746,322.0594788
0.01722,321.2043702,0.01748,322.0569881
0.01724,321.1995596,0.0175,322.0544279
0.01726,321.1947499,0.01751,322.0519372
0.01728,321.1899411,0.01755,322.0494233
0.0173,321.1851331,0.01758,322.0468863
0.01732,321.1803261,0.0176,322.0440949
0.01734,321.1755199,0.01761,322.0417429
0.01736,321.1707146,0.01763,322.0396222
0.01738,321.1659102,0.01765,322.0373627
0.0174,321.1611067,0.01767,322.0351263
0.01742,321.156304,0.01769,322.0328206
0.01744,321.1515023,0.0177,322.0304686
0.01746,321.1467014,0.01775,322.0281166
0.01748,321.1419014,0.01776,322.025834
0.0175,321.1371023,0.01779,322.0233201
0.01752,321.132304,0.01781,322.0206906
0.01754,321.1275067,0.01782,322.0181073
0.01756,321.1227102,0.01784,322.0153853
0.01758,321.1179146,0.01786,322.0128946
0.0176,321.1131199,0.01788,322.0105195
0.01762,321.108326,0.01789,322.0079825
0.01764,321.1035331,0.01794,322.0054455
0.01766,321.098741,0.01796,322.0029085
0.01768,321.0939498,0.01797,322.0004177
0.0177,321.0891595,0.01799,321.9977188
0.01772,321.0843701,0.01801,321.9951819
0.01774,321.0795815,0.01803,321.9927374
0.01776,321.0747938,0.01805,321.9901079
0.01778,321.070007,0.01807,321.9876865
0.0178,321.0652211,0.01809,321.9853345
0.01782,321.0604361,0.01812,321.9831444
0.01784,321.0556519,0.01814,321.9810006
0.01786,321.0508686,0.01817,321.9787873
0.01788,321.0460862,0.01818,321.9762272
0.0179,321.0413047,0.0182,321.973459
0.01792,321.036524,0.01822,321.9707832
0.01794,321.0317442,0.01824,321.9682462
0.01796,321.0269653,0.01826,321.9661255
0.01798,321.0221873,0.01828,321.9637967
0.018,321.0174102,0.01832,321.9614216
0.01802,321.0126339,0.01833,321.9592083
0.01804,321.0078585,0.01835,321.9567176
0.01806,321.003084,0.01837,321.9542731
0.01808,320.9983104,0.01839,321.9516205
0.0181,320.9935376,0.01841,321.9490141
0.01812,320.9887657,0.01843,321.9464309
0.01814,320.9839947,0.01844,321.9438245
0.01816,320.9792246,0.01847,321.9413107
0.01818,320.9744553,0.01848,321.93882
0.0182,320.969687,0.01853,321.9363986
0.01822,320.9649195,0.01854,321.9338847
0.01824,320.9601528,0.01856,321.9314171
0.01826,320.9553871,0.01858,321.9288339
0.01828,320.9506222,0.0186,321.9262276
0.0183,320.9458582,0.01862,321.9238293
0.01832,320.9410951,0.01863,321.9215699
0.01834,320.9363328,0.01865,321.9193567
0.01836,320.9315714,0.01866,321.9169816
0.01838,320.9268109,0.01867,321.9143752
0.0184,320.9220513,0.01871,321.9120001
0.01842,320.9172925,0.01873,321.9095556
0.01844,320.9125346,0.01875,321.9070187
0.01846,320.9077776,0.01877,321.9044123
0.01848,320.9030215,0.01879,321.9016903
0.0185,320.8982662,0.01881,321.8992227
0.01852,320.8935118,0.01882,321.8969401
0.01854,320.8887583,0.01885,321.8946576
0.01856,320.8840057,0.01885,321.8926525
0.01858,320.8792539,0.0189,321.8904162
0.0186,320.874503,0.01892,321.8879486
0.01862,320.869753,0.01894,321.885296
0.01864,320.8650038,0.01896,321.8831521
0.01866,320.8602555,0.01897,321.8808927
0.01868,320.8555081,0.01899,321.8784714
0.0187,320.8507616,0.01901,321.8759113
0.01872,320.8460159,0.01903,321.8733743
0.01874,320.8412711,0.01904,321.8709761
0.01876,320.8365272,0.01905,321.868601
0.01878,320.8317841,0.01909,321.8661334
0.0188,320.8270419,0.01911,321.8636889
0.01882,320.8223006,0.01913,321.8610364
0.01884,320.8175601,0.01915,321.8585919
0.01886,320.8128206,0.01917,321.8561706
0.01888,320.8080819,0.01919,321.8537261
0.0189,320.803344,0.0192,321.851351
0.01892,320.7986071,0.01923,321.8490453
0.01894,320.793871,0.01923,321.8466471
0.01896,320.7891357,0.01924,321.8442489
0.01898,320.7844014,0.01928,321.8417351
0.019,320.7796679,0.0193,321.8391981
0.01902,320.7749353,0.01932,321.8368693
0.01904,320.7702035,0.01934,321.8343786
0.01906,320.7654726,0.01935,321.832096
0.01908,320.7607426,0.01938,321.829906
0.0191,320.7560135,0.01939,321.8277159
0.01912,320.7512852,0.01941,321.8254102
0.01914,320.7465578,0.01942,321.8229657
0.01916,320.7418312,0.01947,321.8208451
0.01918,320.7371056,0.01949,321.8187475
0.0192,320.7323808,0.01951,321.8162568
0.01922,320.7276568,0.01953,321.8139511
0.01924,320.7229337,0.01954,321.8114142
0.01926,320.7182115,0.01956,321.8090853
0.01928,320.7134902,0.01958,321.8065253
0.0193,320.7087697,0.0196,321.8040577
0.01932,320.7040501,0.01962,321.8017057
0.01934,320.6993314,0.01964,321.7994463
0.01936,320.6946135,0.01968,321.79721
0.01938,320.6898965,0.0197,321.7946268
0.0194,320.6851804,0.01972,321.7920667
0.01942,320.6804651,0.01973,321.7896454
0.01944,320.6757507,0.01976,321.7873397
0.01946,320.6710371,0.01978,321.7851265
0.01948,320.6663245,0.01979,321.782474
0.0195,320.6616126,0.01981,321.7800758
0.01952,320.6569017,0.01983,321.7775157
0.01954,320.6521916,0.01984,321.775025
0.01956,320.6474824,0.01989,321.7726268
0.01958,320.642774,0.01991,321.7701593
0.0196,320.6380665,0.01992,321.7677611
0.01962,320.6333599,0.01994,321.7652241
0.01964,320.6286542,0.01996,321.7628028
0.01966,320.6239493,0.01999,321.760104
0.01968,320.6192452,0.02,321.7574977
0.0197,320.6145421,0.02002,321.755192
0.01972,320.6098398,0.02003,321.7528863
0.01974,320.6051383,0.02008,321.7506963
0.01976,320.6004377,0.0201,321.7481825
0.01978,320.595738,0.02012,321.7457149
0.0198,320.5910392,0.02013,321.7430392
0.01982,320.5863412,0.02015,321.7407566
0.01984,320.581644,0.02017,321.7387516
0.01986,320.5769478,0.02019,321.7365616
0.01988,320.5722524,0.02021,321.7341634
0.0199,320.5675578,0.02022,321.7313952
0.01992,320.5628641,0.02022,321.7288814
0.01994,320.5581713,0.02027,321.7266913
0.01996,320.5534794,0.02028,321.7242469
0.01998,320.5487883,0.02031,321.7220338
0.02,320.544098,0.02032,321.7196587
0.02002,320.5394086,0.02034,321.7169136
0.02004,320.5347201,0.02036,321.7146542
0.02006,320.5300325,0.02037,321.7124179
0.02008,320.5253457,0.0204,321.7099735
0.0201,320.5206598,0.02041,321.707691
0.02012,320.5159747,0.02041,321.7052697
0.02014,320.5112905,0.02046,321.7029409
0.02016,320.5066071,0.02047,321.7007971
0.02018,320.5019246,0.02049,321.6983989
0.0202,320.497243,0.02051,321.6959776
0.02022,320.4925622,0.02053,321.6932326
0.02024,320.4878823,0.02055,321.6906956
0.02026,320.4832033,0.02056,321.6882975
0.02028,320.4785251,0.02059,321.6857605
0.0203,320.4738477,0.0206,321.6832005
0.02032,320.4691712,0.02064,321.6805479
0.02034,320.4644956,0.02067,321.678011
0.02036,320.4598209,0.02068,321.6755666
0.02038,320.455147,0.0207,321.6731453
0.0204,320.4504739,0.02072,321.6705853
0.02042,320.4458017,0.02074,321.6681408
0.02044,320.4411304,0.02076,321.6658814
0.02046,320.4364599,0.02078,321.6633445
0.02048,320.4317903,0.02079,321.6606226
0.0205,320.4271216,0.02083,321.6580394
0.02052,320.4224537,0.02085,321.6557569
0.02054,320.4177866,0.02087,321.653405
0.02056,320.4131204,0.02089,321.6505212
0.02058,320.4084551,0.02091,321.6477299
0.0206,320.4037906,0.02093,321.6450773
0.02062,320.399127,0.02095,321.642656
0.02064,320.3944642,0.02096,321.6403735
0.02066,320.3898023,0.02098,321.6380679
0.02068,320.3851413,0.02103,321.6356697
0.0207,320.3804811,0.02104,321.6330634
0.02072,320.3758218,0.02106,321.6307346
0.02074,320.3711633,0.02108,321.6282209
0.02076,320.3665056,0.0211,321.6257996
0.02078,320.3618489,0.02112,321.623332
0.0208,320.357193,0.02114,321.6207951
0.02082,320.3525379,0.02116,321.618397
0.02084,320.3478837,0.02117,321.6159526
0.02086,320.3432303,0.02121,321.6133925
0.02088,320.3385778,0.02124,321.61111
0.0209,320.3339262,0.02125,321.6087581
0.02092,320.3292754,0.02127,321.606545
0.02094,320.3246255,0.02129,321.6039618
0.02096,320.3199764,0.02131,321.6014712
0.02098,320.3153281,0.02133,321.5990036
0.021,320.3106808,0.02135,321.5967211
0.02102,320.3060342,0.02136,321.5947624
0.02104,320.3013886,0.0214,321.5925724
0.02106,320.2967437,0.02142,321.590128
0.02108,320.2920998,0.02144,321.5877992
0.0211,320.2874567,0.02146,321.5856786
0.02112,320.2828144,0.02148,321.5832804
0.02114,320.278173,0.0215,321.5806742
0.02116,320.2735324,0.02152,321.5781141
0.02118,320.2688927,0.02154,321.5756004
0.0212,320.2642539,0.02156,321.5732485
0.02122,320.2596159,0.02159,321.5709197
0.02124,320.2549787,0.02161,321.5685909
0.02126,320.2503424,0.02163,321.5662159
0.02128,320.245707,0.02165,321.5639565
0.0213,320.2410724,0.02167,321.5617897
0.02132,320.2364386,0.02169,321.5593222
0.02134,320.2318058,0.02171,321.5567159
0.02136,320.2271737,0.02172,321.5542484
0.02138,320.2225425,0.02175,321.551804
0.0214,320.2179122,0.02175,321.549614
0.02142,320.2132827,0.0218,321.5474008
0.02144,320.208654,0.02182,321.5449333
0.02146,320.2040262,0.02184,321.5421883
0.02148,320.1993993,0.02186,321.539582
0.0215,320.1947732,0.02187,321.5370451
0.02152,320.190148,0.02189,321.5345314
0.02154,320.1855236,0.02191,321.532087
0.02156,320.1809,0.02193,321.5295039
0.02158,320.1762773,0.02194,321.5272214
0.0216,320.1716555,0.02195,321.5248464
0.02162,320.1670345,0.02199,321.5222632
0.02164,320.1624143,0.02201,321.5199113
0.02166,320.157795,0.02203,321.5176751
0.02168,320.1531765,0.02205,321.5153695
0.0217,320.1485589,0.02207,321.513087
0.02172,320.1439422,0.02209,321.5106888
0.02174,320.1393263,0.0221,321.5084063
0.02176,320.1347112,0.02212,321.5063089
0.02178,320.130097,0.02214,321.5040726
0.0218,320.1254836,0.02216,321.5018364
0.02182,320.1208711,0.0222,321.4993226
0.02184,320.1162594,0.02222,321.4967164
0.02186,320.1116486,0.02224,321.494087
0.02188,320.1070386,0.02226,321.491527
0.0219,320.1024294,0.02228,321.4891057
0.02192,320.0978211,0.02229,321.4864995
0.02194,320.0932137,0.02231,321.4838932
0.02196,320.0886071,0.02233,321.4812407
0.02198,320.0840013,0.02235,321.4789813
0.022,320.0793964,0.02239,321.4766757
0.02202,320.0747924,0.02241,321.4743007
0.02204,320.0701891,0.02243,321.4718101
0.02206,320.0655868,0.02244,321.4693195
0.02208,320.0609852,0.02246,321.4671526
0.0221,320.0563845,0.02248,321.4647545
0.02212,320.0517847,0.0225,321.4624027
0.02214,320.0471857,0.02252,321.4600277
0.02216,320.0425876,0.02254,321.4575833
0.02218,320.0379902,0.02255,321.4553471
0.0222,320.0333938,0.0226,321.4527408
0.02222,320.0287982,0.02262,321.4501346
0.02224,320.0242034,0.02263,321.4475746
0.02226,320.0196095,0.02265,321.4453615
0.02228,320.0150164,0.02267,321.4432871
0.0223,320.0104241,0.02269,321.4410046
0.02232,320.0058327,0.02271,321.4386759
0.02234,320.0012422,0.02273,321.4360003
0.02236,319.9966524,0.02274,321.4336716
0.02238,319.9920636,0.02274,321.431366
0.0224,319.9874755,0.02279,321.4287135
0.02242,319.9828883,0.0228,321.4260378
0.02244,319.978302,0.02283,321.423501
0.02246,319.9737165,0.02284,321.4209872
0.02248,319.9691318,0.02286,321.4187741
0.0225,319.964548,0.02288,321.4163298
0.02252,319.959965,0.0229,321.4137929
0.02254,319.9553829,0.02292,321.4114179
0.02256,319.9508016,0.02293,321.4090661
0.02258,319.9462211,0.02294,321.4068299
0.0226,319.9416415,0.023,321.4045936
0.02262,319.9370627,0.02301,321.402288
0.02264,319.9324848,0.02303,321.4000981
0.02266,319.9279077,0.02305,321.3979775
0.02268,319.9233314,0.02307,321.3957644
0.0227,319.918756,0.02309,321.3934357
0.02272,319.9141815,0.0231,321.3910607
0.02274,319.9096077,0.02313,321.388732
0.02276,319.9050348,0.02314,321.3864727
0.02278,319.9004628,0.02319,321.3843289
0.0228,319.8958916,0.0232,321.3819077
0.02282,319.8913212,0.02322,321.3794402
