Time,Conductivity (mS),Conductivity @25*C (microS),Temperature,,
17:30:14,14.77,14.77,25,,
17:30:15,14.18,14.32,24.5,,
17:30:16,15.1,15.32,24.25,,
17:30:17,14.78,14.92,24.5,,
17:30:18,15.43,15.43,25,,
17:30:19,14.18,14.32,24.5,,
17:30:20,14.46,14.53,24.75,,
17:30:21,14.45,14.45,25,,
17:30:22,14.45,14.45,25,,
17:30:23,14.45,14.45,25,,
17:30:24,14.45,14.45,25,,
17:30:25,14.46,14.53,24.75,,
17:30:26,14.45,14.59,24.5,,
17:30:27,14.17,14.31,24.5,,
17:30:28,14.18,14.25,24.75,,
17:30:29,14.77,14.91,24.5,,
17:30:30,14.17,14.24,24.75,,
17:30:31,13.85,13.92,24.75,,
17:30:32,15.09,15.16,24.75,,
17:30:33,14.18,14.25,24.75,,
17:30:34,14.45,14.45,25,,
17:30:35,14.77,14.77,25,,
17:30:36,15.1,15.1,25,,
17:30:37,14.16,14.23,24.75,,
17:30:38,14.77,14.98,24.25,,
17:30:39,14.77,14.91,24.5,,
17:30:40,14.78,14.92,24.5,,
17:30:41,14.78,14.85,24.75,,
17:30:42,14.77,14.91,24.5,,
17:30:43,14.45,14.52,24.75,,
17:30:44,15.1,15.1,25,,
17:30:45,15.09,15.16,24.75,,
17:30:46,14.16,14.23,24.75,,
17:30:47,14.77,14.91,24.5,,
17:30:48,14.16,14.23,24.75,,
17:30:49,14.77,14.84,24.75,,
17:30:50,14.77,14.91,24.5,,
17:30:51,14.45,14.59,24.5,,
17:30:52,14.17,14.24,24.75,,
17:30:53,14.77,14.77,25,,
17:30:54,13.84,13.91,24.75,,
17:30:55,14.77,14.91,24.5,,
17:30:56,14.44,14.51,24.75,,
17:30:56,14.45,14.52,24.75,,
17:30:57,14.44,14.51,24.75,,
17:30:58,14.43,14.5,24.75,,
17:30:59,14.45,14.52,24.75,,
17:31:00,14.77,14.91,24.5,,
17:31:01,14.16,14.3,24.5,,
17:31:02,14.16,14.23,24.75,,
17:31:03,14.44,14.51,24.75,,
17:31:04,14.75,14.82,24.75,,
17:31:05,14.15,14.15,25,,
17:31:06,13.84,13.84,25,,
17:31:07,13.51,13.57,24.75,,
17:31:08,13.83,14.1,24,,
17:31:09,14.15,14.29,24.5,,
17:31:10,14.76,14.69,25.25,,
17:31:11,14.43,14.57,24.5,,
17:31:12,14.43,14.5,24.75,,
17:31:13,14.43,14.57,24.5,,
17:31:14,13.83,13.76,25.25,,
17:31:15,14.15,14.22,24.75,,
17:31:16,14.77,14.84,24.75,,
17:31:17,14.44,14.44,25,,
17:31:18,14.15,14.29,24.5,,
17:31:19,14.43,14.5,24.75,,
17:31:20,14.76,14.83,24.75,,
17:31:21,13.5,13.7,24.25,,
17:31:22,14.44,14.65,24.25,,
17:31:23,14.44,14.51,24.75,,
17:31:24,14.15,14.15,25,,
17:31:25,13.83,13.9,24.75,,
17:31:26,13.84,13.91,24.75,,
17:31:27,14.15,14.22,24.75,,
17:31:28,13.51,13.51,25,,
17:31:29,13.51,13.64,24.5,,
17:31:30,13.84,13.77,25.25,,
17:31:31,14.15,14.15,25,,
17:31:32,14.15,14.15,25,,
17:31:33,13.83,14.03,24.25,,
17:31:34,14.44,14.65,24.25,,
17:31:35,13.83,13.96,24.5,,
17:31:36,13.5,13.5,25,,
17:31:37,14.15,14.22,24.75,,
17:31:38,14.16,14.3,24.5,,
17:31:39,13.51,13.64,24.5,,
17:31:40,13.51,13.57,24.75,,
17:31:40,14.15,14.22,24.75,,
17:31:41,13.83,14.03,24.25,,
17:31:42,14.44,14.51,24.75,,
17:31:43,13.83,13.9,24.75,,
17:31:44,14.15,14.29,24.5,,
17:31:45,13.82,13.89,24.75,,
17:31:46,14.17,14.24,24.75,,
17:31:47,14.43,14.5,24.75,,
17:31:48,14.43,14.5,24.75,,
17:31:49,14.15,14.22,24.75,,
17:31:50,14.44,14.65,24.25,,
17:31:51,13.51,13.57,24.75,,
17:31:52,14.14,14.28,24.5,,
17:31:53,14.43,14.43,25,,
17:31:54,13.83,13.83,25,,
17:31:55,14.43,14.5,24.75,,
17:31:56,14.14,14.14,25,,
17:31:57,14.44,14.51,24.75,,
17:31:58,13.82,13.95,24.5,,
17:31:59,14.14,14.28,24.5,,
17:32:00,14.43,14.43,25,,
17:32:01,14.15,14.35,24.25,,
17:32:02,14.14,14.21,24.75,,
17:32:03,14.43,14.43,25,,
17:32:04,13.82,13.89,24.75,,
17:32:05,14.44,14.37,25.25,,
17:32:06,14.15,14.22,24.75,,
17:32:07,14.16,14.16,25,,
17:32:08,13.83,13.76,25.25,,
17:32:09,14.44,14.44,25,,
17:32:10,14.16,14.3,24.5,,
17:32:11,14.44,14.51,24.75,,
17:32:12,13.84,14.04,24.25,,
17:32:13,14.44,14.51,24.75,,
17:32:14,14.44,14.51,24.75,,
17:32:15,14.16,14.16,25,,
17:32:16,14.44,14.44,25,,
17:32:17,14.77,14.77,25,,
17:32:18,13.83,13.83,25,,
17:32:19,13.83,13.83,25,,
17:32:20,14.16,14.3,24.5,,
17:32:21,14.43,14.5,24.75,,
17:32:22,14.43,14.5,24.75,,
17:32:23,14.16,14.16,25,,
17:32:24,14.76,14.83,24.75,,
17:32:24,14.15,14.15,25,,
17:32:25,14.15,14.35,24.25,,
17:32:26,14.44,14.44,25,,
17:32:27,14.16,14.16,25,,
17:32:29,14.16,14.3,24.5,,
17:32:29,14.76,14.83,24.75,,
17:32:30,14.16,14.16,25,,
17:32:31,14.44,14.51,24.75,,
17:32:32,14.16,14.16,25,,
17:32:33,13.83,13.83,25,,
17:32:34,14.43,14.64,24.25,,
17:32:35,14.44,14.58,24.5,,
17:32:36,14.44,14.44,25,,
17:32:37,14.16,14.23,24.75,,
17:32:38,13.83,13.96,24.5,,
17:32:39,14.44,14.51,24.75,,
17:32:40,13.83,13.96,24.5,,
17:32:41,13.83,13.83,25,,
17:32:42,14.14,14.21,24.75,,
17:32:43,14.44,14.51,24.75,,
17:32:44,13.83,13.83,25,,
17:32:45,13.83,13.83,25,,
17:32:46,13.5,13.56,24.75,,
17:32:47,14.42,14.42,25,,
17:32:48,14.16,14.3,24.5,,
17:32:49,14.76,15.05,24,,
17:32:50,13.82,13.82,25,,
17:32:51,13.83,13.9,24.75,,
17:32:52,13.83,13.83,25,,
17:32:53,14.43,14.43,25,,
17:32:54,14.43,14.36,25.25,,
17:32:55,13.83,13.9,24.75,,
17:32:56,15.08,15.15,24.75,,
17:32:57,14.42,14.49,24.75,,
17:32:58,14.15,14.15,25,,
17:32:59,13.81,13.94,24.5,,
17:33:00,14.14,14.14,25,,
17:33:01,14.13,14.2,24.75,,
17:33:02,13.5,13.56,24.75,,
17:33:03,14.13,14.2,24.75,,
17:33:04,13.5,13.63,24.5,,
17:33:05,13.82,13.95,24.5,,
17:33:06,14.42,14.49,24.75,,
17:33:07,14.43,14.43,25,,
17:33:08,14.14,14.34,24.25,,
17:33:08,13.49,13.55,24.75,,
17:33:09,14.42,14.56,24.5,,
17:33:10,14.14,14.21,24.75,,
17:33:11,13.5,13.56,24.75,,
17:33:12,14.43,14.5,24.75,,
17:33:13,14.15,14.15,25,,
17:33:14,13.83,13.9,24.75,,
17:33:15,13.49,13.43,25.25,,
17:33:16,14.43,14.5,24.75,,
17:33:17,13.49,13.49,25,,
17:33:18,14.14,14.28,24.5,,
17:33:19,13.5,13.56,24.75,,
17:33:20,13.81,13.94,24.5,,
17:33:21,13.49,13.55,24.75,,
17:33:22,14.43,14.5,24.75,,
17:33:23,13.48,13.48,25,,
17:33:24,14.14,14.14,25,,
17:33:25,13.82,13.82,25,,
17:33:26,14.42,14.49,24.75,,
17:33:27,14.75,14.82,24.75,,
17:33:28,14.14,14.34,24.25,,
17:33:29,14.13,14.13,25,,
17:33:30,13.83,13.76,25.25,,
17:33:31,13.82,13.95,24.5,,
17:33:32,14.13,14.27,24.5,,
17:33:33,13.16,13.16,25,,
17:33:34,13.82,13.82,25,,
17:33:35,13.82,13.89,24.75,,
17:33:36,13.49,13.55,24.75,,
17:33:37,13.82,13.95,24.5,,
17:33:38,14.13,14.2,24.75,,
17:33:39,14.14,14.14,25,,
17:33:40,13.81,13.81,25,,
17:33:41,13.81,13.74,25.25,,
17:33:42,13.81,13.88,24.75,,
17:33:43,13.81,13.88,24.75,,
17:33:44,14.13,14.33,24.25,,
17:33:45,13.17,13.3,24.5,,
17:33:46,13.49,13.49,25,,
17:33:47,13.18,13.18,25,,
17:33:48,13.17,13.17,25,,
17:33:49,12.54,12.66,24.5,,
17:33:50,12.25,12.25,25,,
17:33:51,11.91,11.85,25.25,,
17:33:52,12.54,12.6,24.75,,
17:33:53,12.53,12.59,24.75,,
17:33:53,12.53,12.59,24.75,,
17:33:54,12.86,12.98,24.5,,
17:33:55,12.25,12.31,24.75,,
17:33:56,12.24,12.3,24.75,,
17:33:57,11.59,11.7,24.5,,
17:33:58,12.85,12.79,25.25,,
17:33:59,12.24,12.48,24,,
17:34:00,11.92,11.98,24.75,,
17:34:01,12.25,12.37,24.5,,
17:34:02,12.86,12.86,25,,
17:34:03,12.54,12.54,25,,
17:34:04,12.86,12.98,24.5,,
17:34:05,12.53,12.59,24.75,,
17:34:06,12.54,12.6,24.75,,
17:34:07,12.52,12.76,24,,
17:34:08,11.91,11.91,25,,
17:34:09,12.24,12.36,24.5,,
17:34:10,11.6,11.77,24.25,,
17:34:11,12.85,12.91,24.75,,
17:34:12,12.85,12.91,24.75,,
17:34:13,12.53,12.77,24,,
17:34:14,12.85,12.85,25,,
17:34:15,12.86,12.92,24.75,,
17:34:16,12.85,12.91,24.75,,
17:34:17,12.86,12.98,24.5,,
17:34:18,12.86,12.86,25,,
17:34:19,11.92,12.09,24.25,,
17:34:20,12.87,12.99,24.5,,
17:34:21,11.92,12.03,24.5,,
17:34:22,11.92,12.03,24.5,,
17:34:23,12.25,12.37,24.5,,
17:34:24,12.53,12.59,24.75,,
17:34:25,12.25,12.25,25,,
17:34:26,11.92,11.92,25,,
17:34:27,12.25,12.25,25,,
17:34:28,12.24,12.3,24.75,,
17:34:29,12.54,12.54,25,,
17:34:30,12.86,12.86,25,,
17:34:31,12.25,12.25,25,,
17:34:32,12.53,12.53,25,,
17:34:33,12.53,12.65,24.5,,
17:34:34,12.54,12.66,24.5,,
17:34:35,12.86,12.92,24.75,,
17:34:36,12.24,12.36,24.5,,
17:34:37,12.54,12.6,24.75,,
17:34:37,12.54,12.54,25,,
17:34:38,12.25,12.31,24.75,,
17:34:39,12.54,12.66,24.5,,
17:34:40,12.87,13.06,24.25,,
17:34:41,11.93,12.16,24,,
17:34:42,12.87,12.87,25,,
17:34:43,12.25,12.43,24.25,,
17:34:44,12.54,12.66,24.5,,
17:34:45,12.26,12.56,23.75,,
17:34:46,12.53,12.83,23.75,,
17:34:47,12.55,12.61,24.75,,
17:34:48,12.54,12.54,25,,
17:34:49,12.55,12.55,25,,
17:34:50,12.54,12.6,24.75,,
17:34:51,13.2,13.39,24.25,,
17:34:52,12.55,12.67,24.5,,
17:34:53,12.54,12.66,24.5,,
17:34:54,12.87,12.93,24.75,,
17:34:55,12.26,12.32,24.75,,
17:34:56,12.54,12.54,25,,
17:34:57,12.86,12.98,24.5,,
17:34:58,12.86,12.8,25.25,,
17:34:59,12.55,12.55,25,,
17:35:00,12.54,12.6,24.75,,
17:35:01,12.54,12.66,24.5,,
17:35:02,12.55,12.67,24.5,,
17:35:03,12.55,12.67,24.5,,
17:35:04,12.53,12.59,24.75,,
17:35:05,12.55,12.79,24,,
17:35:06,12.26,12.32,24.75,,
17:35:07,12.86,12.98,24.5,,
17:35:08,12.54,12.85,23.75,,
17:35:09,12.87,12.99,24.5,,
17:35:10,12.54,12.78,24,,
17:35:11,12.86,12.86,25,,
17:35:12,12.86,13.05,24.25,,
17:35:13,12.54,12.6,24.75,,
17:35:14,12.86,12.86,25,,
17:35:15,12.26,12.38,24.5,,
17:35:16,12.55,12.55,25,,
17:35:17,12.54,12.72,24.25,,
17:35:18,12.26,12.5,24,,
17:35:18,11.93,12.1,24.25,,
17:35:19,12.25,12.43,24.25,,
17:35:20,12.26,12.68,23.25,,
17:35:21,11.93,11.93,25,,
17:35:22,12.26,12.32,24.75,,
17:35:23,12.25,12.37,24.5,,
17:35:24,12.25,12.31,24.75,,
17:35:25,12.54,12.54,25,,
17:35:26,12.54,12.6,24.75,,
17:35:27,12.25,12.25,25,,
17:35:28,12.25,12.25,25,,
17:35:29,12.26,12.32,24.75,,
17:35:30,12.86,12.98,24.5,,
17:35:31,12.26,12.26,25,,
17:35:32,12.87,12.99,24.5,,
17:35:33,12.26,12.2,25.25,,
17:35:34,12.87,12.93,24.75,,
17:35:35,12.53,12.53,25,,
17:35:36,12.52,12.58,24.75,,
17:35:37,12.25,12.49,24,,
17:35:38,12.23,12.29,24.75,,
17:35:39,12.86,13.05,24.25,,
17:35:40,12.52,12.64,24.5,,
17:35:41,12.52,12.58,24.75,,
17:35:42,12.25,12.25,25,,
17:35:43,12.25,12.25,25,,
17:35:44,11.92,11.92,25,,
17:35:45,12.25,12.55,23.75,,
17:35:46,12.23,12.23,25,,
17:35:47,12.52,12.52,25,,
17:35:48,12.53,12.47,25.25,,
17:35:49,12.23,12.23,25,,
17:35:50,12.53,12.65,24.5,,
17:35:51,12.84,12.84,25,,
17:35:52,12.84,12.9,24.75,,
17:35:53,13.49,13.62,24.5,,
17:35:54,12.84,12.9,24.75,,
17:35:55,12.83,12.83,25,,
17:35:56,12.51,12.51,25,,
17:35:57,12.5,12.5,25,,
17:35:58,13.16,13.29,24.5,,
17:35:59,13.16,13.16,25,,
17:36:00,12.22,12.22,25,,
17:36:01,12.83,12.83,25,,
17:36:01,12.84,12.9,24.75,,
17:36:02,12.83,12.83,25,,
17:36:03,13.14,13.2,24.75,,
17:36:04,13.48,13.48,25,,
17:36:05,13.81,13.81,25,,
17:36:06,13.48,13.48,25,,
17:36:07,12.83,12.89,24.75,,
17:36:08,13.48,13.48,25,,
17:36:09,13.48,13.61,24.5,,
17:36:10,13.47,13.53,24.75,,
17:36:11,12.83,12.83,25,,
17:36:12,13.15,13.21,24.75,,
17:36:13,13.48,13.74,24,,
17:36:14,13.48,13.48,25,,
17:36:15,13.8,13.8,25,,
17:36:16,13.81,13.94,24.5,,
17:36:17,13.48,13.54,24.75,,
17:36:18,14.14,14.14,25,,
17:36:19,13.8,13.8,25,,
17:36:20,13.48,13.54,24.75,,
17:36:21,13.49,13.62,24.5,,
17:36:22,13.15,13.15,25,,
17:36:23,13.49,13.49,25,,
17:36:24,13.49,13.69,24.25,,
17:36:25,13.15,13.21,24.75,,
17:36:26,13.49,13.55,24.75,,
17:36:27,13.48,13.54,24.75,,
17:36:28,13.49,13.69,24.25,,
17:36:29,12.83,12.95,24.5,,
17:36:30,13.16,13.41,24,,
17:36:31,13.48,13.54,24.75,,
17:36:32,13.49,13.49,25,,
17:36:33,13.82,13.89,24.75,,
17:36:34,13.82,13.95,24.5,,
17:36:35,13.16,13.22,24.75,,
17:36:36,13.81,13.81,25,,
17:36:37,13.81,13.81,25,,
17:36:38,13.82,13.82,25,,
17:36:39,13.48,13.54,24.75,,
17:36:40,13.81,13.94,24.5,,
17:36:41,13.48,13.54,24.75,,
17:36:42,13.81,13.81,25,,
17:36:43,13.81,13.94,24.5,,
17:36:44,13.81,13.88,24.75,,
17:36:45,13.16,13.16,25,,
17:36:45,13.5,13.5,25,,
17:36:46,13.82,13.89,24.75,,
17:36:47,13.81,13.88,24.75,,
17:36:48,13.81,13.81,25,,
17:36:49,14.14,14.07,25.25,,
17:36:50,13.49,13.62,24.5,,
17:36:51,13.82,13.89,24.75,,
17:36:52,13.81,13.81,25,,
17:36:53,13.5,13.5,25,,
17:36:54,13.49,13.49,25,,
17:36:55,14.14,14.07,25.25,,
17:36:56,13.82,13.89,24.75,,
17:36:57,14.14,14.21,24.75,,
17:36:58,14.14,14.21,24.75,,
17:36:59,13.5,13.56,24.75,,
17:37:00,13.82,13.82,25,,
17:37:01,13.49,13.55,24.75,,
17:37:02,13.49,13.43,25.25,,
17:37:03,13.82,13.82,25,,
17:37:04,13.18,13.31,24.5,,
17:37:05,13.82,13.89,24.75,,
17:37:06,13.81,13.88,24.75,,
17:37:07,13.5,13.44,25.25,,
17:37:08,13.49,13.55,24.75,,
17:37:09,13.81,13.88,24.75,,
17:37:10,13.49,13.55,24.75,,
17:37:11,13.5,13.56,24.75,,
17:37:12,13.83,13.83,25,,
17:37:13,13.5,13.56,24.75,,
17:37:14,13.83,13.83,25,,
17:37:15,13.81,13.94,24.5,,
17:37:16,13.81,13.81,25,,
17:37:17,13.82,13.95,24.5,,
17:37:18,13.49,13.55,24.75,,
17:37:19,13.49,13.55,24.75,,
17:37:20,13.5,13.56,24.75,,
17:37:21,13.49,13.62,24.5,,
17:37:22,13.49,13.55,24.75,,
17:37:23,13.81,13.81,25,,
17:37:24,13.5,13.56,24.75,,
17:37:25,13.49,13.55,24.75,,
17:37:26,13.81,13.81,25,,
17:37:27,13.82,13.82,25,,
17:37:28,13.49,13.49,25,,
17:37:28,14.14,14.21,24.75,,
17:37:29,13.5,13.56,24.75,,
17:37:30,13.5,13.5,25,,
17:37:31,13.81,13.81,25,,
17:37:32,13.17,13.17,25,,
17:37:33,13.49,13.43,25.25,,
17:37:34,13.49,13.43,25.25,,
17:37:35,13.82,13.89,24.75,,
17:37:36,13.82,13.82,25,,
17:37:37,13.17,13.17,25,,
17:37:38,13.5,13.63,24.5,,
17:37:39,12.86,12.92,24.75,,
17:37:40,13.19,13.19,25,,
17:37:41,12.85,12.85,25,,
17:37:42,13.17,13.23,24.75,,
17:37:43,13.81,13.94,24.5,,
17:37:44,13.17,13.17,25,,
17:37:45,13.18,13.24,24.75,,
17:37:46,13.49,13.62,24.5,,
17:37:47,13.17,13.17,25,,
17:37:48,13.49,13.49,25,,
17:37:49,13.49,13.55,24.75,,
17:37:50,13.17,13.23,24.75,,
17:37:51,13.17,13.23,24.75,,
17:37:52,13.17,13.11,25.25,,
17:37:53,12.84,12.9,24.75,,
17:37:54,13.16,13.16,25,,
17:37:55,13.16,13.16,25,,
17:37:56,13.49,13.49,25,,
17:37:57,13.49,13.49,25,,
17:37:58,13.49,13.55,24.75,,
17:37:59,13.17,13.23,24.75,,
17:38:00,13.16,13.16,25,,
17:38:01,13.17,13.17,25,,
17:38:02,13.49,13.49,25,,
17:38:03,13.17,13.3,24.5,,
17:38:04,12.85,12.97,24.5,,
17:38:05,12.84,12.84,25,,
17:38:06,12.85,12.85,25,,
17:38:07,13.17,13.23,24.75,,
17:38:08,12.51,12.51,25,,
17:38:09,12.5,12.68,24.25,,
17:38:10,12.85,12.91,24.75,,
17:38:11,12.84,13.03,24.25,,
17:38:12,12.84,12.84,25,,
17:38:13,13.16,13.16,25,,
17:38:13,12.84,12.96,24.5,,
17:38:14,12.84,12.84,25,,
17:38:15,12.5,12.56,24.75,,
17:38:16,13.17,13.17,25,,
17:38:17,12.51,12.51,25,,
17:38:18,12.84,12.84,25,,
17:38:19,13.49,13.69,24.25,,
17:38:20,13.16,13.22,24.75,,
17:38:21,13.17,13.23,24.75,,
17:38:22,13.18,13.24,24.75,,
17:38:23,12.83,12.77,25.25,,
17:38:24,13.17,13.17,25,,
17:38:25,12.84,12.84,25,,
17:38:26,13.17,13.17,25,,
17:38:27,12.84,12.78,25.25,,
17:38:28,13.17,13.23,24.75,,
17:38:29,12.84,12.84,25,,
17:38:30,13.17,13.3,24.5,,
17:38:31,12.84,12.9,24.75,,
17:38:32,13.17,13.17,25,,
17:38:33,12.84,12.9,24.75,,
17:38:34,13.18,13.24,24.75,,
17:38:35,13.17,13.23,24.75,,
17:38:36,13.18,13.18,25,,
17:38:37,12.84,12.9,24.75,,
17:38:38,13.18,13.18,25,,
17:38:39,13.18,13.18,25,,
17:38:40,12.51,12.57,24.75,,
17:38:41,13.83,13.96,24.5,,
17:38:42,13.18,13.12,25.25,,
17:38:43,13.51,13.57,24.75,,
17:38:44,12.85,12.91,24.75,,
17:38:45,13.17,13.3,24.5,,
17:38:46,12.85,12.85,25,,
17:38:47,13.18,13.18,25,,
17:38:48,13.17,13.36,24.25,,
17:38:49,13.5,13.56,24.75,,
17:38:50,13.17,13.17,25,,
17:38:51,12.86,12.92,24.75,,
17:38:52,12.52,12.52,25,,
17:38:53,13.18,13.24,24.75,,
17:38:54,12.53,12.59,24.75,,
17:38:55,13.18,13.18,25,,
17:38:56,12.52,12.58,24.75,,
17:38:56,13.18,13.31,24.5,,
17:38:57,12.85,12.85,25,,
17:38:58,13.18,13.31,24.5,,
17:38:59,13.5,13.56,24.75,,
17:39:00,13.18,13.18,25,,
17:39:01,13.18,13.12,25.25,,
17:39:02,12.85,13.04,24.25,,
17:39:03,12.85,12.85,25,,
17:39:04,12.86,12.92,24.75,,
17:39:05,12.86,12.92,24.75,,
17:39:06,12.53,12.59,24.75,,
17:39:07,12.53,12.53,25,,
17:39:08,12.53,12.59,24.75,,
17:39:09,13.17,13.23,24.75,,
17:39:10,12.85,12.85,25,,
17:39:12,13.18,13.18,25,,
17:39:12,13.18,13.18,25,,
17:39:13,12.86,12.86,25,,
17:39:14,12.53,12.65,24.5,,
17:39:15,12.52,12.58,24.75,,
17:39:16,12.86,12.92,24.75,,
17:39:17,12.86,12.86,25,,
17:39:18,13.18,13.18,25,,
17:39:19,13.18,13.18,25,,
17:39:20,13.18,13.31,24.5,,
17:39:21,13.18,13.18,25,,
17:39:22,13.18,13.24,24.75,,
17:39:23,13.5,13.56,24.75,,
17:39:24,12.85,12.85,25,,
17:39:25,13.19,13.19,25,,
17:39:26,13.5,13.37,25.5,,
17:39:27,12.53,12.65,24.5,,
17:39:28,13.18,13.18,25,,
17:39:29,12.86,12.86,25,,
17:39:30,12.52,12.58,24.75,,
17:39:31,12.85,12.91,24.75,,
17:39:32,12.86,12.98,24.5,,
